Date,Price,Open,High,Low,Vol.,Change %
2019-07-19,41113.35,40981.89,41246.57,40763.96,38.81K,0.32%
2019-07-18,40981.89,40893.66,41378.91,40938.65,40.80K,0.22%
2019-07-17,40893.66,41467.14,41663.89,40893.66,22.46K,-1.38%
2019-07-15,41467.14,41289.8,41642.71,41083.35,8.51K,0.43%
2019-07-12,41289.8,41643.6,41661.24,41247.45,19.87K,-0.85%
2019-07-11,41643.6,41665.65,41734.47,41031.29,39.66K,-0.05%
2019-07-10,41665.65,41414.2,41908.28,41117.76,34.09K,0.61%
2019-07-09,41414.2,41466.26,41467.14,41029.53,45.48K,-0.13%
2019-07-08,41466.26,41906.52,41906.52,41202.46,27.28K,0.13%
2019-07-05,41414.2,41466.26,41598.6,41027.77,44.06K,-0.13%
2019-07-04,41466.26,41363.03,41642.71,41235.98,18.24K,0.25%
2019-07-03,41363.03,41173.34,41467.14,41027.77,43.88K,0.46%
2019-07-02,41173.34,41123.05,41467.14,41114.23,40.96K,0.12%
2019-07-01,41123.05,41246.57,41687.71,41123.05,16.27K,-0.30%
2019-06-28,41246.57,41544.78,41687.71,41129.23,24.16K,-0.72%
2019-06-27,41544.78,41544.78,41633.89,41124.82,25.93K,0.00%
2019-06-26,41544.78,41908.28,41908.28,41255.39,43.62K,-0.87%
2019-06-25,41908.28,41908.28,42084.74,41687.71,33.92K,0.00%
2019-06-24,41908.28,41264.22,42084.74,41264.22,26.90K,1.56%
2019-06-21,41264.22,41642.71,41767.12,41029.53,160.59K,-0.91%
2019-06-20,41642.71,41639.18,41906.52,41202.46,61.64K,0.01%
2019-06-19,41639.18,41643.6,41643.6,41467.14,37.13K,-0.01%
2019-06-18,41643.6,41511.25,41643.6,41132.76,43.49K,0.32%
2019-06-17,41511.25,40937.77,41511.25,40144.6,29.21K,1.40%
2019-06-14,40937.77,40584.86,41228.92,40584.86,27.67K,0.41%
2019-06-13,40770.14,41175.99,41643.6,40220.48,71.27K,-0.99%
2019-06-12,41175.99,41465.38,41465.38,40629.86,36.42K,0.37%
2019-06-11,41026,40928.07,42349.42,40622.8,99.41K,0.24%
2019-06-10,40928.07,39976.97,41378.03,40260.18,41.87K,2.38%
2019-06-07,39976.97,40584.86,40606.92,39976.97,38.53K,-1.50%
2019-06-06,40584.86,40408.4,40584.86,39702.58,49.76K,0.44%
2019-06-05,40408.4,40056.38,40566.33,39746.7,26.32K,0.88%
2019-06-04,40056.38,40584.86,41015.41,39879.92,105.33K,-1.30%
2019-06-03,40584.86,40143.72,40584.86,39264.97,39.55K,1.10%
2019-05-31,40143.72,39307.32,41731.82,39040.87,83.06K,2.13%
2019-05-30,39307.32,38996.76,39922.27,38996.76,88.84K,0.80%
2019-05-29,38996.76,37693.63,39261.44,37497.76,163.75K,5.24%
2019-05-28,37055.74,38952.64,39437.9,37055.74,218.82K,-4.87%
2019-05-27,38952.64,38886.47,39039.99,38556.5,51.10K,0.17%
2019-05-24,38886.47,38847.65,39217.33,38858.24,25.85K,0.10%
2019-05-23,38847.65,38974.7,39305.56,38838.83,73.66K,-0.33%
2019-05-22,38974.7,38820.3,39331.14,38820.3,52.57K,0.40%
2019-05-20,38821.18,39040.87,39340.85,38734.72,32.49K,-0.56%
2019-05-17,39040.87,39164.39,39437.9,38820.3,34.73K,-0.32%
2019-05-16,39164.39,39146.75,39437.9,39084.99,49.88K,0.05%
2019-05-15,39146.75,39261.44,39384.96,38922.65,74.91K,-0.29%
2019-05-14,39261.44,38909.41,39437.9,38909.41,83.42K,0.90%
2019-05-13,38909.41,39394.67,39526.13,38822.07,47.99K,-1.23%
2019-05-10,39394.67,39408.78,39790.81,38829.12,39.22K,1.12%
2019-05-09,38957.05,39806.69,39923.15,38926.18,217.76K,-2.13%
2019-05-08,39806.69,39137.92,40312.24,38908.53,88.31K,1.71%
2019-05-07,39137.92,39437.02,39435.25,38823.83,39.88K,-0.76%
2019-05-06,39437.02,39527.01,39543.77,38961.47,18.40K,-0.23%
2019-05-03,39527.01,39279.97,39727.29,39288.79,64.06K,0.63%
2019-05-02,39279.97,39787.28,39790.81,39262.32,40.67K,-1.28%
2019-04-30,39787.28,39782.87,40044.91,39527.01,50.80K,0.01%
2019-04-29,39782.87,40098.72,40011.38,39535.83,16.06K,-0.79%
2019-04-26,40098.72,39296.73,40098.72,39296.73,17.33K,0.72%
2019-04-25,39810.22,40214.3,40214.3,39720.23,66.66K,-1.00%
2019-04-24,40214.3,39790.81,40214.3,39393.78,41.36K,1.06%
2019-04-23,39790.81,39854.33,40143.72,39437.9,34.10K,-0.16%
2019-04-22,39854.33,40223.13,40231.95,39791.69,14.09K,-0.92%
2019-04-18,40223.13,40296.36,40311.35,39791.69,48.74K,-0.18%
2019-04-17,40296.36,39879.04,40408.4,39879.04,34.10K,0.82%
2019-04-16,39967.27,39716.7,39980.5,39703.46,53.76K,0.67%
2019-04-15,39702.58,40011.38,40143.72,39615.24,40.65K,-0.77%
2019-04-12,40011.38,40351.94,40468.4,39720.23,35.52K,-0.84%
2019-04-11,40351.94,40408.4,40583.1,39703.46,30.87K,-0.14%
2019-04-10,40408.4,40276.06,40424.29,40012.26,67.14K,0.33%
2019-04-09,40276.06,40408.4,40408.4,39879.04,42.67K,-0.33%
2019-04-08,40408.4,40144.6,40408.4,39879.04,31.72K,0.66%
2019-04-05,40144.6,40408.4,40407.52,39393.78,45.87K,-0.65%
2019-04-04,40408.4,39526.13,40408.4,39526.13,56.10K,2.23%
2019-04-03,39526.13,38910.29,39817.28,38910.29,47.81K,1.58%
2019-04-02,38910.29,38908.53,39155.57,38822.07,97.27K,0.00%
2019-04-01,38908.53,38382.69,39146.75,38382.69,119.69K,1.37%
2019-03-29,38382.69,39437.9,39437.9,38382.69,42.06K,-0.22%
2019-03-28,38465.61,38381.08,38841.66,38381.08,36.58K,0.22%
2019-03-27,38381.08,38185.3,38638.11,37956.73,24.83K,0.51%
2019-03-26,38185.3,38798.53,38726.08,38140.45,34.30K,-1.58%
2019-03-25,38798.53,38467.33,38798.53,37779.92,80.93K,0.86%
2019-03-22,38467.33,38682.96,38682.96,37950.7,57.43K,-0.56%
2019-03-21,38682.96,38381.08,38717.46,38394.88,23.91K,0.79%
2019-03-20,38381.08,38889.95,38748.51,38381.08,45.81K,-1.31%
2019-03-19,38889.95,38811.47,39203.9,38423.34,66.64K,0.20%
2019-03-18,38811.47,38811.47,39674.83,38657.94,55.19K,0.00%
2019-03-15,38811.47,38786.46,40191.46,38596.71,178.04K,0.06%
2019-03-14,38786.46,38829.58,38829.58,38563.07,39.72K,-0.11%
2019-03-13,38829.58,38640.69,39069.35,38640.69,31.34K,0.49%
2019-03-12,38640.69,38558.76,38938.25,38558.76,41.47K,0.21%
2019-03-11,38558.76,38644.14,38939.98,38558.76,31.38K,-0.22%
2019-03-08,38644.14,38890.82,38984.83,38639.83,90.10K,-0.63%
2019-03-07,38890.82,39243.58,39243.58,38812.33,31.28K,-0.90%
2019-03-06,39243.58,38812.33,39323.79,38812.33,79.73K,1.11%
2019-03-05,38812.33,38727.81,39060.73,38498.38,107.60K,0.22%
2019-03-04,38727.81,38692.44,39061.59,38692.44,41.64K,0.09%
2019-03-01,38692.44,38675.19,39106.44,38639.83,36.86K,0.04%
2019-02-28,38675.19,39502.33,39588.58,38662.26,114.18K,-2.09%
2019-02-27,39502.33,39716.23,39673.96,38985.69,63.80K,-0.54%
2019-02-26,39716.23,39718.81,40106.07,39243.58,54.89K,-0.01%
2019-02-25,39718.81,39493.7,40528.7,39244.44,63.47K,0.57%
2019-02-22,39493.7,38889.95,39493.7,38913.24,31.97K,1.55%
2019-02-21,38889.95,38984.83,39062.45,38553.58,63.24K,-0.24%
2019-02-20,38984.83,38812.33,39657.58,38683.82,66.02K,0.44%
2019-02-19,38812.33,38553.58,38889.95,38382.81,47.36K,0.67%
2019-02-18,38553.58,38897.72,39243.58,38303.46,15.60K,-0.88%
2019-02-15,38897.72,39162.5,39502.33,38381.94,59.28K,-0.68%
2019-02-14,39162.5,39432.47,39587.71,38945.15,42.49K,-0.68%
2019-02-13,39432.47,39673.1,39761.08,39432.47,51.29K,-0.61%
2019-02-12,39673.1,39976.7,40106.07,39433.33,46.58K,-0.76%
2019-02-11,39976.7,40002.58,40002.58,39502.33,28.23K,-0.06%
2019-02-08,40002.58,40035.35,40018.1,39433.33,24.31K,-0.08%
2019-02-07,40035.35,40242.35,40537.32,39735.2,30.78K,-0.51%
2019-02-06,40242.35,40708.1,40580.45,40242.35,34.84K,-1.14%
2019-02-05,40708.1,40665.83,40718.45,40114.7,33.85K,0.10%
2019-02-04,40665.83,40666.7,40667.56,40217.34,64.73K,0.00%
2019-02-01,40666.7,40313.94,40796.07,40226.82,38.77K,0.88%
2019-01-31,40313.94,39674.83,40320.84,39674.83,77.20K,1.61%
2019-01-30,39674.83,40101.76,40192.32,39332.42,47.30K,-1.06%
2019-01-29,40101.76,40106.07,40106.07,39383.3,35.70K,-0.01%
2019-01-28,40106.07,40192.32,40192.32,38856.32,63.69K,-0.21%
2019-01-25,40192.32,40313.07,40313.07,39679.14,38.54K,-0.30%
2019-01-24,40313.07,39502.33,40687.4,39107.3,47.79K,2.05%
2019-01-23,39502.33,39502.33,39674.83,38769.21,24.78K,0.00%
2019-01-22,39502.33,40142.3,39741.24,37951.56,73.59K,-1.59%
2019-01-21,40142.3,40192.32,40192.32,39345.35,13.64K,-0.12%
2019-01-18,40192.32,39821.45,40192.32,39670.51,36.82K,0.93%
2019-01-17,39821.45,39778.33,40192.32,39674.83,51.20K,0.11%
2019-01-16,39778.33,39534.24,39778.33,38972.75,78.00K,0.62%
2019-01-15,39534.24,39545.45,39933.58,39118.52,92.21K,-0.03%
2019-01-14,39545.45,39277.22,39670.51,38812.33,73.56K,0.68%
2019-01-11,39277.22,39209.08,39674.83,38468.19,50.06K,0.17%
2019-01-10,39209.08,38704.52,39674.83,38554.44,52.81K,1.30%
2019-01-09,38704.52,38753.68,38984.83,37769.57,60.11K,-0.13%
2019-01-08,38753.68,38802.84,38967.58,37518.59,110.71K,-0.13%
2019-01-07,38802.84,38858.04,39027.95,38557.03,100.43K,-0.14%
2019-01-04,38858.04,38594.98,39021.05,38493.21,116.42K,-0.21%
2019-01-03,38938.25,38727.81,38984.83,38381.94,61.06K,0.54%
2019-01-02,38727.81,38885.64,38976.2,38467.33,14.52K,-0.41%
2018-12-28,38885.64,38547.54,38981.38,38162.01,26.65K,0.88%
2018-12-27,38547.54,38804.57,38812.33,38385.39,36.25K,-0.66%
2018-12-26,38804.57,38376.77,38812.33,37992.96,32.09K,1.11%
2018-12-24,38376.77,38720.04,38720.04,37973.12,10.40K,-0.89%
2018-12-21,38720.04,38253.43,38810.61,37968.81,89.83K,1.22%
2018-12-20,38253.43,38582.91,38812.33,37709.2,33.05K,-0.85%
2018-12-19,38582.91,38363.83,38812.33,38132.68,60.86K,0.57%
2018-12-18,38363.83,38109.4,38682.09,38109.4,72.99K,0.34%
2018-12-17,38232.73,39019.33,39027.95,38037.81,44.77K,-2.02%
2018-12-14,39019.33,38808.02,39027.95,38648.46,41.98K,0.54%
2018-12-13,38808.02,38100.77,39243.58,38036.08,245.54K,1.86%
2018-12-12,38100.77,37942.93,38726.08,37950.7,48.55K,0.42%
2018-12-11,37942.93,37103.73,38069.72,37027.83,358.11K,2.26%
2018-12-10,37103.73,37470.29,37863.58,36786.33,41.81K,-0.98%
2018-12-07,37470.29,37797.17,38337.96,37087.34,39.51K,-0.86%
2018-12-06,37797.17,38133.55,38260.33,37518.59,47.86K,-0.88%
2018-12-05,38133.55,38063.68,38381.08,38080.07,21.29K,0.18%
2018-12-04,38063.68,37766.98,38268.96,37766.98,76.27K,0.79%
2018-12-03,37766.98,37840.3,38113.71,37604.84,72.03K,-0.19%
2018-11-30,37840.3,37889.46,38165.46,37433.2,164.56K,-0.13%
2018-11-29,37889.46,37926.55,37967.08,37561.71,34.54K,-0.10%
2018-11-28,37926.55,37604.84,38206.86,37303.82,56.22K,0.86%
2018-11-27,37604.84,37409.05,37673.84,37087.34,65.02K,0.52%
2018-11-26,37409.05,37515.14,37518.59,37140.81,51.92K,-0.28%
2018-11-23,37515.14,37278.81,37733.35,37260.7,26.35K,0.63%
2018-11-22,37278.81,37450.45,37595.35,37174.45,16.94K,-0.46%
2018-11-21,37450.45,37416.81,37854.96,36907.08,85.30K,0.09%
2018-11-20,37416.81,37921.37,37777.33,37259.84,31.19K,-1.33%
2018-11-19,37921.37,37914.47,37949.83,37604.84,23.08K,0.02%
2018-11-16,37914.47,37643.65,37949.83,37533.25,58.11K,0.72%
2018-11-15,37643.65,37509.1,37777.33,37128.74,56.65K,0.36%
2018-11-14,37509.1,37644.51,38018.83,37087.34,638.63K,-0.36%
2018-11-13,37644.51,37628.12,38286.21,37302.1,59.09K,0.04%
2018-11-12,37628.12,37848.06,37984.33,37509.1,22.65K,-0.58%
2018-11-09,37848.06,38108.53,38079.21,37777.33,46.23K,-0.68%
2018-11-08,38108.53,37724.72,38165.46,37604.84,60.87K,1.02%
2018-11-07,37724.72,37733.35,37949.83,37604.84,47.86K,-0.02%
2018-11-06,37733.35,38180.12,38180.12,37475.46,32.34K,-1.17%
2018-11-05,38180.12,37742.83,38251.71,37090.79,70.07K,1.16%
2018-10-31,37742.83,36846.7,37940.35,36674.2,58.27K,2.43%
2018-10-30,36846.7,37026.96,37087.34,36656.09,24.67K,-0.49%
2018-10-29,37026.96,36923.46,37259.84,36723.36,58.10K,0.33%
2018-10-26,36903.63,37307.06,37422.85,36750.96,41.71K,-1.08%
2018-10-25,37307.06,37118.76,37495.36,36972.59,22.75K,0.51%
2018-10-24,37118.76,37350.91,37660.45,37058.57,73.80K,-0.62%
2018-10-23,37350.91,37909.8,37698.28,36973.45,81.91K,-1.47%
2018-10-22,37909.8,37743,38004.38,37031.06,36.18K,0.44%
2018-10-19,37743,36408.54,37832.42,36647.57,48.96K,3.67%
2018-10-18,36408.54,36757.63,37230.54,36113.62,25.75K,-0.90%
2018-10-17,36737.86,37088.67,37746.43,36552.13,22.35K,-0.95%
2018-10-16,37088.67,36973.45,38004.38,36499.68,32.79K,0.31%
2018-10-12,36973.45,37235.7,37643.26,36971.73,25.72K,-0.70%
2018-10-11,37235.7,37270.95,37393.91,36887.47,60.88K,-0.09%
2018-10-10,37270.95,37675.93,38073.17,37229.68,27.95K,-1.07%
2018-10-09,37675.93,37734.4,38262.33,37488.49,86.12K,-0.15%
2018-10-08,37734.4,37419.7,37987.19,37402.5,16.17K,0.84%
2018-10-05,37419.7,38239.98,38563.27,36791.17,40.78K,-2.15%
2018-10-04,38239.98,38065.43,38252.01,37403.36,24.56K,0.46%
2018-10-03,38065.43,38259.75,38691.39,38004.38,28.02K,-0.51%
2018-10-02,38259.75,38176.35,38605.4,38090.37,22.79K,0.19%
2018-10-01,38188.39,38605.4,38605.4,37583.07,21.39K,-0.17%
2018-09-28,38253.73,37975.15,38605.4,37565.87,41.00K,0.73%
2018-09-27,37975.15,38173.77,38399.04,37403.36,40.86K,-0.52%
2018-09-26,38173.77,38252.01,38262.33,38004.38,31.84K,-0.20%
2018-09-25,38252.01,38838.42,38839.28,38086.07,74.88K,-1.51%
2018-09-24,38838.42,39509.08,39509.08,38371.53,13.23K,-1.11%
2018-09-21,39272.63,38532.32,40411.9,38078.33,167.04K,1.92%
2018-09-20,38532.32,38153.99,39036.18,37875.41,79.60K,0.99%
2018-09-14,38153.99,38805.74,38864.21,37620.04,51.25K,-1.68%
2018-09-13,38805.74,37747.29,38890.87,37187.55,89.76K,2.80%
2018-09-12,37747.29,36863.39,37828.98,36863.39,49.66K,2.40%
2018-09-11,36863.39,37044.82,37044.82,36805.78,46.76K,-0.49%
2018-09-10,37044.82,37066.31,37290.73,36678.53,35.84K,-0.06%
2018-09-07,37066.31,36651.87,37170.35,36628.66,45.29K,1.13%
2018-09-06,36651.87,36635.54,37411.1,36405.1,37.06K,0.04%
2018-09-05,36635.54,36440.36,36874.57,36338.9,48.30K,0.54%
2018-09-04,36440.36,36929.6,37118.76,36319.12,64.52K,-1.32%
2018-09-03,36929.6,37336.3,37488.49,36928.74,59.63K,-1.09%
2018-08-31,37336.3,37183.25,37488.49,36972.59,38.89K,0.41%
2018-08-30,37183.25,37835.86,38252.01,37061.15,54.29K,-1.72%
2018-08-29,37835.86,38268.35,38261.47,37669.05,27.47K,-1.13%
2018-08-28,38268.35,38276.95,38344.87,38266.63,27.94K,-0.02%
2018-08-27,38276.95,37586.51,38348.31,37832.42,46.25K,1.84%
2018-08-24,37586.51,38003.52,38348.31,37256.33,18.65K,-1.10%
2018-08-23,38003.52,38204.72,38209.02,37875.41,26.14K,-0.53%
2018-08-22,38204.72,37209.9,38348.31,37209.9,40.40K,2.67%
2018-08-21,37209.9,36982.91,37306.2,36982.91,25.03K,0.61%
2018-08-20,36982.91,36976.89,37306.2,36886.61,19.36K,0.02%
2018-08-17,36976.89,36945.08,37316.52,36945.08,28.20K,-0.57%
2018-08-16,37188.41,38069.73,37600.26,36927.88,38.05K,-2.32%
2018-08-14,38069.73,37080.07,38425.7,37080.07,55.83K,2.67%
2018-08-13,37080.07,37689.69,37784.27,36957.97,22.89K,-1.62%
2018-08-10,37689.69,37628.64,37737.84,36636.4,31.63K,0.16%
2018-08-09,37628.64,37827.26,37746.43,36757.63,118.61K,-0.53%
2018-08-08,37827.26,37626.06,37918.4,37402.5,99.73K,0.53%
2018-08-07,37626.06,37834.14,38600.24,37402.5,19.53K,-0.55%
2018-08-06,37834.14,38466.11,38466.97,37669.05,19.45K,-1.64%
2018-08-03,38466.11,38125.73,38865.07,37962.25,20.33K,0.89%
2018-08-02,38125.75,37947.88,38458.51,37717.25,44.44K,0.47%
2018-08-01,37947.88,37497.68,38125.75,37496.83,46.90K,1.20%
2018-07-31,37497.68,37069.61,37867.03,37068.76,141.66K,1.15%
2018-07-30,37069.61,36690.05,37360.67,36270.48,57.20K,1.03%
2018-07-27,36690.05,37311.31,37352.16,36262.82,47.49K,-1.67%
2018-07-26,37311.31,37864.48,38684.88,37071.31,61.18K,-1.46%
2018-07-25,37864.48,38137.67,38381.06,37492.58,93.36K,-0.72%
2018-07-24,38137.67,37079.82,38254.26,36919.83,40.25K,2.85%
2018-07-23,37079.82,37418.54,37403.22,36935.15,16.19K,-0.91%
2018-07-20,37418.54,36971.74,37488.32,36971.74,86.34K,1.21%
2018-07-19,36971.74,37136.84,37274.71,36748.77,15.16K,-0.44%
2018-07-18,37136.84,36811.74,37275.56,36850.04,29.71K,-9.32%
2018-07-17,40955.54,40592.9,41218.76,40240.68,325.24K,0.89%
2018-07-13,40592.9,40289.91,40675.27,40145.99,19.96K,0.75%
2018-07-12,40289.91,40761.44,40950.81,39388.52,51.44K,-1.16%
2018-07-11,40761.44,41048.33,41187.52,40620.36,68.60K,-0.70%
2018-07-10,41048.33,41131.65,41327.65,40904.41,51.71K,-0.20%
2018-07-09,41131.65,40655.39,41333.33,40716.94,40.94K,1.17%
2018-07-06,40655.39,41090.94,41812.43,40336.31,73.02K,-1.06%
2018-07-05,41090.94,41064.43,41376.88,41001.93,79.93K,0.06%
2018-07-04,41064.43,41019.92,41283.15,40724.51,19.02K,0.11%
2018-07-03,41019.92,41162.9,41828.53,40998.15,48.62K,-0.35%
2018-06-29,41162.9,40480.23,41838.94,40768.07,51.73K,1.69%
2018-06-28,40480.23,39805.13,41849.36,39771.99,42.36K,1.70%
2018-06-27,39805.13,39868.57,40333.47,39766.31,59.60K,-0.16%
2018-06-26,39868.57,39767.26,40420.58,39390.41,49.90K,0.25%
2018-06-25,39771.04,40697.05,40695.16,39397.99,56.61K,-2.28%
2018-06-22,40697.05,40105.28,41092.83,40289.91,64.60K,1.48%
2018-06-21,40105.28,40812.57,41451.68,40052.25,38.71K,-1.73%
2018-06-20,40812.57,41136.39,41548.26,40808.78,54.80K,-0.79%
2018-06-19,41136.39,41107.03,41982.86,41043.6,105.88K,0.07%
2018-06-18,41107.03,41773.61,41773.61,41072.95,49.93K,-1.60%
2018-06-15,41773.61,41547.31,42550.96,40718.83,330.74K,0.54%
2018-06-14,41547.31,41754.67,42228.09,41377.83,112.16K,-0.50%
2018-06-13,41754.67,41509.44,42587.89,41320.07,54.91K,0.59%
2018-06-12,41509.44,41316.29,41708.28,41317.23,204.63K,0.47%
2018-06-11,41316.29,41489.56,42036.83,41091.88,56.38K,-0.42%
2018-06-08,41489.56,40874.11,41940.25,40800.26,35.13K,1.51%
2018-06-07,40874.11,41441.27,41755.62,40789.84,43.88K,-1.37%
2018-06-06,41441.27,41688.39,41800.12,40721.67,40.01K,-0.59%
2018-06-05,41688.39,41766.03,42030.2,41471.57,89.71K,-0.19%
2018-06-04,41766.03,41797.28,42134.35,41662.83,92.02K,-0.07%
2018-06-01,41797.28,42068.08,42513.09,41660.93,49.23K,-0.64%
2018-05-31,42068.08,41680.82,42494.15,41660.93,168.70K,0.93%
2018-05-30,41680.82,41828.53,41943.09,41660.93,65.53K,-0.35%
2018-05-29,41828.53,41994.22,42489.42,41660.93,106.08K,-0.39%
2018-05-28,41994.22,42373.9,42797.14,41992.33,19.24K,-0.90%
2018-05-25,42373.9,42176.02,43076.46,42176.02,57.58K,0.47%
2018-05-24,42176.02,42490.37,42891.83,41992.33,29.02K,-0.74%
2018-05-23,42490.37,42640.91,42984.62,41907.11,77.03K,-0.35%
2018-05-22,42640.91,42582.21,42843.54,42514.04,59.65K,0.14%
2018-05-18,42582.21,42742.23,43081.19,42513.09,87.98K,-0.37%
2018-05-17,42742.23,43119.07,43268.67,42522.56,41.81K,-0.87%
2018-05-16,43119.07,43235.53,43243.1,42469.54,37.76K,-0.27%
2018-05-15,43235.53,43439.1,43548.93,42891.83,54.93K,-0.47%
2018-05-14,43439.1,43139.9,43549.88,42636.18,45.33K,0.69%
2018-05-11,43139.9,43237.42,43553.67,42712.87,27.10K,-0.23%
2018-05-10,43237.42,43293.29,43447.62,42628.6,92.09K,-0.13%
2018-05-09,43293.29,42533.92,43365.25,42465.75,60.22K,1.79%
2018-05-08,42533.92,42734.65,42909.82,41897.64,132.34K,-0.47%
2018-05-07,42734.65,42607.77,42890.88,42598.31,31.36K,0.39%
2018-05-04,42568.01,42773.47,43450.46,42248.92,65.69K,-0.48%
2018-05-03,42773.47,43175.88,43140.84,42380.53,63.74K,-0.93%
2018-05-02,43175.88,44028.03,44028.03,42863.42,66.25K,-1.58%
2018-04-30,43868.02,43519.58,44027.09,42819.87,99.19K,0.80%
2018-04-27,43519.58,43552.72,43554.61,42295.32,17.20K,-0.08%
2018-04-26,43552.72,43474.13,43649.3,43175.88,79.94K,0.18%
2018-04-25,43474.13,43462.77,43554.61,42773.47,42.65K,0.03%
2018-04-24,43462.77,43539.46,43630.36,42276.38,13.21K,-0.18%
2018-04-23,43539.46,43049,43601.96,43022.49,18.87K,1.14%
2018-04-20,43049,44018.57,44018.57,42797.14,31.30K,-1.11%
2018-04-19,43533.78,42655.12,44009.1,42655.12,40.25K,-0.90%
2018-04-18,43927.67,42507.41,44010.04,42418.41,66.15K,3.34%
2018-04-17,42507.41,42374.85,42607.77,42134.35,29.32K,0.31%
2018-04-16,42374.85,42692.04,42692.04,41765.09,13.04K,-0.74%
2018-04-13,42692.04,42569.9,43166.41,42468.59,18.33K,0.29%
2018-04-12,42569.9,42302.89,42655.12,42501.73,20.67K,0.63%
2018-04-11,42302.89,43028.17,43007.34,41994.22,40.67K,-1.69%
2018-04-10,43028.17,42580.32,43270.56,42797.14,43.32K,1.05%
2018-04-09,42580.32,42012.21,42985.56,41683.66,41.90K,1.37%
2018-04-06,42006.53,42603.04,42603.04,41670.4,20.76K,-1.40%
2018-04-05,42603.04,42970.41,43355.78,42279.22,34.50K,-0.85%
2018-04-04,42970.41,42960.95,43175.88,42278.27,53.53K,0.02%
2018-04-03,42960.95,42277.33,43364.3,42277.33,73.96K,1.62%
2018-04-02,42277.33,42417.46,43081.19,41753.73,18.17K,-0.33%
2018-03-29,42417.46,41030.34,42700.56,41047.38,101.12K,3.38%
2018-03-28,41030.34,41271.78,41755.62,40827.72,88.25K,-0.59%
2018-03-27,41271.78,41108.93,42135.3,41113.66,45.64K,0.40%
2018-03-26,41108.93,41876.81,41992.33,40808.78,59.58K,-1.83%
2018-03-23,41876.81,42008.42,42082.28,41660.93,51.45K,-0.31%
2018-03-22,42008.42,42607.77,42607.77,41660.93,51.02K,-2.22%
2018-03-21,42961.89,42702.46,43056.58,42607.77,39.62K,0.67%
2018-03-20,42676.89,42683.52,42882.36,42605.88,57.74K,-0.02%
2018-03-19,42683.52,42608.72,42891.83,42347.39,35.06K,0.60%
2018-03-16,42426.93,43139.9,43553.67,42134.35,162.33K,-1.65%
2018-03-15,43139.9,43815.94,43886.01,42702.46,26.08K,-1.54%
2018-03-14,43815.94,43434.37,44312.09,42806.61,22.22K,0.88%
2018-03-13,43434.37,43857.6,44497.67,42844.48,85.94K,-0.97%
2018-03-12,43857.6,43355.78,44499.56,43274.35,58.51K,1.16%
2018-03-09,43355.78,42371.06,43849.08,41286.93,48.83K,2.34%
2018-03-08,42365.38,41707.33,42608.72,41386.35,179.70K,1.58%
2018-03-07,41707.33,42260.28,42319.94,41576.67,39.25K,-1.31%
2018-03-06,42260.28,42394.74,43071.73,41902.38,37.43K,-0.32%
2018-03-05,42394.74,42551.91,43810.26,40857.07,75.61K,-0.37%
2018-03-02,42551.91,41707.33,43175.88,40050.36,81.85K,2.03%
2018-03-01,41707.33,41965.82,42579.37,41045.49,91.88K,-0.62%
2018-02-28,41965.82,42791.46,42901.29,40780.37,116.77K,-1.93%
2018-02-27,42791.46,43259.2,44028.03,42606.83,66.48K,-1.08%
2018-02-26,43259.2,44652.95,44596.14,43185.35,43.37K,-3.12%
2018-02-23,44652.95,44341.44,44974.87,43554.61,25.47K,0.70%
2018-02-22,44341.44,44367.95,44501.45,43071.73,44.20K,-0.06%
2018-02-21,44367.95,43242.16,44690.82,43306.54,74.16K,2.60%
2018-02-20,43242.16,43554.61,43554.61,42331.3,56.22K,-0.72%
2018-02-19,43554.61,42550.96,43554.61,42550.96,11.80K,2.36%
2018-02-16,42550.96,42375.8,43081.19,42201.58,15.28K,0.41%
2018-02-15,42375.8,42300.05,43978.8,41946.88,47.44K,0.18%
2018-02-14,42300.05,41783.08,42370.12,41746.15,41.45K,1.24%
2018-02-13,41783.08,41784.02,42266.91,41755.62,24.68K,0.00%
2018-02-12,41784.02,41686.5,42983.67,41755.62,33.25K,0.23%
2018-02-09,41686.5,42996.93,42891.83,41660.93,51.61K,-3.05%
2018-02-08,42996.93,43875.59,43649.3,42614.4,72.72K,-2.00%
2018-02-07,43875.59,42338.87,44879.24,42342.66,97.33K,3.63%
2018-02-06,42338.87,43081.19,43081.19,42143.82,73.94K,-2.15%
2018-02-05,43268.67,44179.53,45353.61,42986.51,94.23K,-2.06%
2018-02-02,44179.53,44386.89,44502.4,42637.13,56.68K,-0.47%
2018-02-01,44386.89,43583.02,44501.45,44120.82,54.56K,1.84%
2018-01-31,43583.02,43344.42,44122.72,42134.35,101.91K,0.55%
2018-01-30,43344.42,43868.02,43868.02,42721.39,65.30K,-1.19%
2018-01-29,43868.02,43694.75,44028.03,43368.09,107.56K,0.40%
2018-01-26,43694.75,42507.41,44028.03,42153.29,80.05K,2.79%
2018-01-25,42507.41,41897.64,42595.47,41897.64,73.81K,0.94%
2018-01-24,42113.52,41755.62,42606.83,41736.68,47.40K,0.99%
2018-01-23,41702.6,41609.81,41755.62,41613.59,73.45K,0.22%
2018-01-22,41609.81,41473.46,41708.28,40998.15,34.83K,0.33%
2018-01-19,41473.46,41419.49,41566.25,40715.04,72.25K,0.13%
